config_id,optimizer,learning_rate,dropout,hidden_sizes,total_params,epoch,train_loss,validation_accuracy,elapsed_sec
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,2,0.16030304933953296,96.8,4.784175499982666
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,3,0.12146311393224904,97.16,7.127441999982693
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,4,0.09674337180716547,97.32,9.49375445797341
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,5,0.07914274871458307,97.63,11.779832666972652
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,6,0.06666658248226226,97.77,14.124809166969499
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,7,0.05846212348207144,97.76,16.400961375969928
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,8,0.05119388991647857,97.92,18.689300250960514
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,9,0.04403825332320058,97.81,21.087550958967768
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,10,0.039899229245916316,98.07000000000001,23.764518250973197
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,11,0.03680723557950423,98.2,26.2851879169757
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,12,0.03281083800311771,98.02,28.57846870897629
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,13,0.02844071785901126,98.02,30.85297179297777
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,14,0.026538119279572198,98.07000000000001,33.28491795998707
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,15,0.02458189793086631,98.09,35.77792145998683
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,16,0.02309192589596708,98.21,38.0694535849907
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,17,0.019950778157495606,98.15,40.55513983499259
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,18,0.018362357553722963,98.13,44.126620501992875
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,19,0.018238285143192638,98.2,48.29321266899933
SGD_lr0.1_do0.1_h384-192,SGD,0.1,0.1,384-192,378442,20,0.01713264443912547,98.18,50.84943904400279
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,1,0.37645449778547013,95.35,1.9182414999959292
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,2,0.1813200987030702,96.58,3.9734350420039846
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,3,0.1368114301185232,96.91,9.740355458008708
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,4,0.11229324462133616,97.31,11.668686749006156
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,5,0.09552858127676872,97.43,13.743083249006304
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,6,0.08280897819145049,97.65,15.832624582006247
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,7,0.07355165803253108,97.72999999999999,17.753398124012165
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,8,0.06405518302379762,97.81,19.642214207022334
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,9,0.05755436409126391,97.91,23.196014124012436
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,10,0.05235644163165194,97.92999999999999,25.516285749006784
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,11,0.04690640228734604,97.89999999999999,27.45787491601368
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,12,0.045649770853329524,97.99,29.528223374014487
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,13,0.039818457721434934,97.92999999999999,31.733255207014736
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,14,0.037328295070280786,98.0,34.16906829002255
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,15,0.032932779919594916,97.92,36.41519637402962
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,16,0.032541980346020655,98.02,38.461197124022874
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,17,0.030630942310717463,97.98,40.2944198330224
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,18,0.027913353178129246,97.95,42.1455522080214
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,19,0.027835819887720756,98.06,43.78518354201515
SGD_lr0.1_do0.1_h256-128,SGD,0.1,0.1,256-128,235914,20,0.023277084565941665,97.96000000000001,45.51076570802252
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,1,0.3964732228438751,95.41,2.943650458997581
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,2,0.19827440186455547,96.45,6.023421749996487
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,3,0.1517086874102464,96.98,9.268413499987219
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,4,0.1243230065757532,97.27,12.297543207983836
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,5,0.10517600962837359,97.44,15.238735874983831
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,6,0.09333141938749112,97.54,18.450324040983105
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,7,0.08142007957501494,97.64,21.48110799898859
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,8,0.07295523850846786,98.0,24.47984937399451
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,9,0.06715172575880266,97.87,27.321762373991078
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,10,0.06231762084425748,97.96000000000001,30.36891929099511
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,11,0.05745053483293737,97.94,33.18872549898515
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,12,0.051423420662770294,98.03,35.856632206981885
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,13,0.047677265617423775,98.07000000000001,38.73330187298416
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,14,0.04312174775140547,98.13,41.421299289984745
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,15,0.04150144503326012,98.24000000000001,44.10842878998665
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,16,0.03836337238755028,98.19,46.784421331991325
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,17,0.03564018716561924,98.21,49.578468581996276
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,18,0.0328476774842613,98.18,52.425332790997345
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,19,0.03291563252162448,98.33,55.146011582997744
SGD_lr0.1_do0.2_h512-256,SGD,0.1,0.2,512-256,537354,20,0.029666459176971346,98.28,57.89086779099307
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,1,0.41269970264919087,95.28,2.312193291989388
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,2,0.20701972796828708,96.32,4.747991833995911
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,3,0.1633080606196792,96.88,7.067408916991553
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,4,0.13408013460712018,97.16,9.415866124996683
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,5,0.11417864366351352,97.37,11.88819916700595
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,6,0.0999520206923522,97.50999999999999,14.339273499994306
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,7,0.09137407519850273,97.54,16.963505457984866
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,8,0.08166594830010643,97.81,19.712573291981244
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,9,0.07493789113526078,97.92,22.21815441698709
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,10,0.06845659204717247,97.89,24.6252889589814
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,11,0.06540045276921932,98.02,26.97054129197204
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,12,0.05948301457969575,97.95,29.548689832983655
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,13,0.05412653881954927,98.1,32.245785291990614
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,14,0.0509661608608605,98.19,34.7044937509927
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,15,0.04979039366022447,98.14,37.05571162600245
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,16,0.0453605796222097,98.18,39.535579167015385
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,17,0.04122416182681709,98.3,41.92198200002895
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,18,0.03950403533759564,98.2,44.15921045803407
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,19,0.03854931396199757,98.22999999999999,46.44699629204115
SGD_lr0.1_do0.2_h384-192,SGD,0.1,0.2,384-192,378442,20,0.035795232737868915,98.22999999999999,48.72354100002849
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,1,0.46043064154720936,94.69,1.8914391660073306
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,2,0.23220193837205072,96.25,3.752844583010301
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,3,0.18259817188840666,96.73,5.775431167014176
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,4,0.15425201118850534,97.11,7.3318840010033455
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,5,0.13845186853144192,97.35000000000001,8.935422084003221
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,6,0.11993751720493381,97.39,10.445666126004653
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,7,0.11056463197699266,97.66,12.033071251004003
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,8,0.09851746379213494,97.61999999999999,13.652763334001065
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,9,0.09161083072429214,97.78999999999999,15.20260254200548
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,10,0.08615293681875084,97.86,16.72771437499614
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,11,0.07857553431501965,97.76,18.2775549999933
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,12,0.07701058476326716,97.85000000000001,19.87830808298895
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,13,0.0715406654883053,97.89,21.539298916002735
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,14,0.06763816536774801,97.95,23.09494799899403
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,15,0.06027110988272634,97.98,24.638490457989974
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,16,0.060102290870616755,98.07000000000001,26.2074649999995
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,17,0.056089126640752406,98.06,27.77333512500627
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,18,0.0536659114064074,98.15,29.344591958011733
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,19,0.05052206194319803,97.99,30.945210333011346
SGD_lr0.1_do0.2_h256-128,SGD,0.1,0.2,256-128,235914,20,0.04733893977054105,98.11999999999999,32.548332333011786
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,1,0.2526987586430934,96.97,3.796863667012076
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,2,0.08661800651685285,97.34,7.553253250021953
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,3,0.04886470152373893,97.68,11.399419083027169
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,4,0.030412065685963722,97.86,15.199469792030868
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,5,0.020401279158789542,97.75,18.97170970903244
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,6,0.014846943069714527,97.82,22.691552543023136
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,7,0.011490137553721722,97.89999999999999,26.61226991802687
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,8,0.009981068103449479,97.8,30.554214085030253
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,9,0.009174299769716154,97.88,34.41463054303313
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,10,0.009765662962963387,97.43,38.21212946002197
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,11,0.01083896137331602,97.85000000000001,42.38518425101938
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,12,0.006811959480303611,98.11,46.42745587602258
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,13,0.003920112794103043,98.15,50.51989095902536
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,14,0.005895827788421453,97.87,54.556209084024886
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,15,0.012766541309984728,98.13,58.524050668027485
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,16,0.004882419069597377,98.38,62.57539608502702
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,17,0.0036525503122163327,98.11,66.52207479302888
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,18,0.0033887069290316233,98.04,70.33824050101975
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,19,0.00696102477571007,97.96000000000001,74.07153041801939
Adam_lr0.0005_do0.0_h512-256,Adam,0.0005,0.0,512-256,537354,20,0.0052742899952279544,97.92,77.92663858502056
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,1,0.2735411802577619,96.82,2.8978647910116706
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,2,0.09497831181118456,97.37,5.877882958011469
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,3,0.057027911287067024,97.50999999999999,8.811724583007162
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,4,0.036241795078121475,97.71,11.766106958006276
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,5,0.023686734980234193,97.74000000000001,14.824820875015575
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,6,0.01701434807940512,97.95,17.82140262502071
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,7,0.012827758411705668,97.91,20.931214208016172
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,8,0.01021215216603962,97.88,23.9262908330129
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,9,0.009493811481809628,97.8,26.998044250009116
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,10,0.008444909148579151,97.98,29.960964083016734
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,11,0.008579873205369546,97.85000000000001,32.90836583300552
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,12,0.008994303610738387,97.82,35.90308983299474
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,13,0.005995647728645623,97.8,38.98480274899339
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,14,0.005862789395797909,97.92999999999999,41.98348474899831
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,15,0.006568431658859936,97.56,44.98991470799956
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,16,0.007207566055608823,97.76,48.060959207999986
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,17,0.005152880604339355,98.03,51.154378874998656
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,18,0.004118674883224641,97.84,54.372009041995625
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,19,0.0040495993932638695,98.0,57.51646804199845
Adam_lr0.0005_do0.0_h384-192,Adam,0.0005,0.0,384-192,378442,20,0.005238362547383853,98.00999999999999,60.65192216700234
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,1,0.3269151340997286,96.27,2.1802827089995844
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,2,0.11686314986875358,97.32,4.426773958999547
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,3,0.0733520335458067,97.53,6.630888625993975
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,4,0.04880024826579278,97.75,8.814476042985916
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,5,0.033306009260048626,97.67,10.938352334982483
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,6,0.024200185338065065,97.87,13.059176209979341
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,7,0.017242685363143755,97.96000000000001,15.290451251988998
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,8,0.014121740206407406,97.78999999999999,17.548098543978995
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,9,0.011716242054899679,97.87,19.70083871098177
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,10,0.010501634369259301,97.84,21.843488919985248
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,11,0.0089168955941431,97.78999999999999,23.9490785029775
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,12,0.008108672160894963,97.91,26.00520850297471
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,13,0.007503052428607372,97.78999999999999,28.127332543983357
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,14,0.006483091951026719,97.98,30.241127127985237
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,15,0.005565976767578673,97.92,32.27599391998956
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,16,0.008198883454854613,97.72,34.381908128998475
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,17,0.009735817319615607,97.72999999999999,36.535129628988216
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,18,0.00579816627273083,98.03,38.56652600398229
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,19,0.004286311804982101,98.16,40.87121692097571
Adam_lr0.0005_do0.0_h256-128,Adam,0.0005,0.0,256-128,235914,20,0.002167900432676262,98.02,42.868234711975674
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,1,0.2980171478582437,96.73,3.7010326250019716
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,2,0.11641526343590465,97.38,7.4358326670044335
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,3,0.0754377949876696,97.86,11.174573666998185
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,4,0.052119286769324626,97.86,14.851919249995262
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,5,0.041123670207267315,98.05,18.491807208993123
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,6,0.033196658240201314,97.97,22.30363683399628
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,7,0.026202376187165765,98.11,25.94564691699634
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,8,0.021724899685768007,98.03,29.708647499996005
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,9,0.018816320628667147,98.17,33.47154720799881
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,10,0.016605843188005398,97.76,37.287456291000126
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,11,0.01597312259670662,98.13,41.00971495700651
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,12,0.014059979025030207,98.13,44.67563504001009
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,13,0.012958275677137527,97.97,48.48031283200544
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,14,0.014598920543891884,98.28,52.1523459989985
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,15,0.010321697315186344,98.15,55.881075790995965
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,16,0.010614142113840203,98.22999999999999,59.560050582003896
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,17,0.01056980569914313,98.24000000000001,63.463250122993486
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,18,0.008348049427258098,98.27,67.27845283100032
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,19,0.007336164138892374,98.28,71.0149908309977
Adam_lr0.0005_do0.1_h512-256,Adam,0.0005,0.1,512-256,537354,20,0.008465466275832266,98.22,74.84903620599653
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,1,0.3274664116143134,96.52,2.9070449999999255
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,2,0.12809390325352774,97.22,5.852534292003838
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,3,0.08866822725355192,97.56,8.766301042007399
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,4,0.06398316207821807,97.77,11.760495751004783
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,5,0.04863047214953668,97.89,14.67556854301074
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,6,0.03918518150730137,97.89999999999999,17.60661733400775
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,7,0.0332199137853872,98.0,20.61733925099543
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,8,0.0277892082999871,98.08,23.49201579199871
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,9,0.021840767275910344,97.96000000000001,26.420578499994008
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,10,0.020206352317684025,98.22,29.25853104199632
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,11,0.01851625123929314,97.89,32.158789334003814
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,12,0.0173485183964925,98.05,35.05548116800492
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,13,0.015376619030288143,98.02,37.91290046001086
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,14,0.013370766991663128,97.94,40.71540166801424
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,15,0.01371013782732839,97.98,43.5665926260117
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,16,0.013043183056939392,98.09,46.399728418007726
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,17,0.010845664732055487,98.11999999999999,49.19921325100586
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,18,0.009894253524348258,97.83,52.13789187600196
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,19,0.009906566738852433,98.31,54.968372875999194
Adam_lr0.0005_do0.1_h384-192,Adam,0.0005,0.1,384-192,378442,20,0.011098295005824054,98.11,57.82547125100973
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,1,0.39463742710723476,95.75,1.9021958749945043
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,2,0.15916047127192764,96.94,3.8025929589930456
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,3,0.11073453157581621,97.28999999999999,5.867525541994837
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,4,0.08398191687980923,97.81,7.792477499999222
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,5,0.06671227675569281,97.61,9.743971791001968
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,6,0.05599084926928862,97.95,11.741906291004852
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,7,0.04662317160165149,97.96000000000001,13.714460166011122
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,8,0.039148410921829475,97.98,15.929081041016616
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,9,0.03430310410695014,98.05,17.972041833025287
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,10,0.03075469625858296,97.98,20.044161208032165
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,11,0.026877467878740867,98.11,22.00951354103745
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,12,0.0249459659292175,98.04,23.962600583035965
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,13,0.022558727240520042,98.11999999999999,25.90668220803491
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,14,0.021232903715071298,98.22,27.868462541038753
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,15,0.016741799488015793,98.13,29.792381582039525
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,16,0.017245522763991123,98.03,31.820986207036185
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,17,0.01612025877129744,98.28,33.72876204003114
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,18,0.015965756807454108,98.05,35.77950737402716
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,19,0.014895802402278346,98.07000000000001,37.830104374021175
